,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_end
44,-0.1927874072439411,0.06919372383506865,0.2244517660706137,9362695.53972736,0.20236725177874243,-0.7236593762432009,8.842924308072197,9473445.356020479,1.088692760709605e-05,9.336080074695254e-09
45,-5.972752933662289e-06,-5.5630432442710385e-05,0.9272593595479254,-7148328.267190652,0.007168054098466829,2.0242716404534202,-4.975734171241339,-6874541.849494992,1e-05,9.332096623471924e-08
46,-0.02922444942917878,0.18477461077989007,0.0735690236327398,7083063.332544778,0.17613739120970529,-2.6359637041683497,7.861472968754527,6405770.995612773,1.3236258762977327e-05,1.89438669717205e-08
47,0.07585147168100224,0.25828532174584884,0.6862768399289897,12420828.176110584,0.24599489956665005,2.94969644116489,14.175955105002753,12371175.706762962,1.3001117139101839e-05,2.500930949251532e-08
48,0.3517016751285499,-0.28193003582141496,0.40339183498133874,8423049.735297065,0.4837740301940252,1.0930403191589209,7.86899963976958,9091011.106737016,1e-05,1.1381657992318012e-08
49,0.16745674689597703,-0.1374311762869108,0.8553034981659876,8399073.693171658,0.22925609453530357,1.3819153608554438,8.701171843821703,8465961.481199821,1.0784597590978814e-05,2.9059170036252352e-08
50,-0.1996759018278223,-0.23353485644692334,1.4112985207631916,11471248.262071181,0.2917586210924955,-3.031212770642066,12.525239995268107,11350139.614732469,1.1566068713695386e-05,3.795558582328898e-08
51,-0.002608844191836225,-0.00013679305342713033,0.9250080997639282,-2845365.0567673575,0.04623459351919204,-2.74589636868322,1.4930481596278915,323252.2506011786,1.6124578778506357e-05,3.113505845344797e-08
52,0.03198740866249813,-0.1886959354763688,0.381845518470395,-12914430.171328694,0.1881613223287654,-2.660006105946977,-12.538067524425406,-12914716.930431357,1.193312574734369e-05,4.837792952144481e-08
53,0.10095842300796562,-0.10787103682248869,0.19540905836847192,8208946.038436092,0.1547003787941657,0.5530631516041562,7.659933990916131,8348333.626618549,1.0818180257886361e-05,2.272722938573224e-08
54,0.041492916188148245,0.036956628575619654,1.482583771712147,-9334908.424595892,0.0738140289317946,-3.0411810760285545,-7.91319527267578,-9008572.508045278,1.2170247219389556e-05,3.557782326868123e-08
55,0.022602387963043077,0.0045434222352891285,0.9452218655488084,6990541.347628184,0.02239919729621182,2.412003599299933,9.276765796706561,6988829.484812083,1.3846502790411359e-05,2.8704935408372577e-08
56,-0.03135490782136669,0.01289014066352315,0.15664311687186264,4578508.425442159,0.04320218209896905,2.1778563265038544,5.615496716299341,4943526.135465446,1.3267175345141083e-05,2.6333023166066522e-08
57,-0.11196463173594537,0.0471581071053024,0.28382468146662,4916092.08567474,0.1328901336708696,1.9535182445373362,5.534438761586398,5115778.69511417,1.2607656004624518e-05,2.3476367465403092e-08
58,0.05014870072463737,0.15041202637347287,0.961526283693293,7931558.791179396,0.17419492665589434,2.256023750593607,8.018216478099003,8308522.503254011,1.0113916925938735e-05,6.328718107707478e-09
59,-0.01934704163562472,-0.06515532010274565,0.13633410186612127,12635332.497553386,0.06381578667720025,2.977620436577625,10.909062233300228,12633188.843909623,1.0265914570040229e-05,6.184059768377388e-09
60,-0.1167489538356534,-0.12399073564738396,1.2505343505488147,9960513.934500135,0.144924130989192,0.857578023380702,10.332294608020838,9549228.362109855,1.1099025794535383e-05,4.1156132862481985e-08
61,-0.08650957177205473,0.12269971230309656,1.0936660904218967,-11967289.296645243,0.1308882787206282,2.46748239066545,-10.507925681826217,-12082829.746574672,1.156885036161018e-05,3.229256801721374e-08
62,-0.26328646937915906,0.3184054724895906,0.3841917727072562,-6054292.682228564,0.4493616617216021,-1.8840243084522965,-3.1970207160344932,-4100510.0145644746,1.1438346426666758e-05,3.9555898759225575e-08
63,0.1975168178869171,-0.23119033226133384,1.216001592784695,-6728348.250591361,0.30046296070941436,0.675634216457999,-3.0531926283375017,-6728642.121803218,1e-05,1.2474152582745676e-08
64,-0.01944119769110701,0.10623077155326609,0.9615228425337798,1412992.1471012589,0.09475270181305619,-0.8111910958047076,-0.6585295507422819,1966776.1936397597,1.66146982536918e-05,3.374846047801904e-08
65,0.05265323570583245,0.33223067520277666,1.0990625178221083,12661745.809982367,0.3990518426581507,1.6312230689689784,13.041118823195632,12732733.914576568,1.1285923821871498e-05,3.8967388541560506e-08
66,-0.06398626960085839,-0.09530756352114589,1.4197077702632332,-3535350.748132456,0.09841318280270032,-1.3642897642567315,-3.048623033481491,-3236244.800747218,2.1139689528990792e-05,6.240850142110803e-08
67,-0.5025647385055783,-0.18059172839129264,0.3302127077721998,-9357674.122550983,0.4810446747393162,0.7803370570777577,-7.80749153282386,-10077840.593591772,1e-05,4.261869690832878e-08
68,-0.00012315311859873996,0.01951291433886189,0.578765144724045,8904363.286437605,0.019050135198526514,-2.133097084361545,9.087643867870606,8880012.262458794,1.1688573260440103e-05,2.0412407126449203e-08
69,-0.26748129774394414,0.10630753595181536,1.0887457586140403,-6769705.913705159,0.30514934139498034,2.726545636269736,-4.764211951666512,-5718976.943586992,1.0458469682233728e-05,2.865435513960792e-08
70,-0.06260138171221685,-0.10698408664780494,1.1903013331205659,-10395908.077315915,0.13856112284517444,0.5837941790687796,-8.176949446315918,-10124275.342227189,1.1009945970716084e-05,1.4427799581658333e-08
71,0.028353777859500173,0.02060405818517586,0.07675011585085521,8943166.237961195,0.02366719209985282,-2.310727704733248,9.313094576589103,8701426.76904895,1.2726050517649547e-05,2.095733462212877e-08
72,0.14327587877405018,-0.10683806237777191,1.037652396408086,-7229157.391626311,0.1545209450686012,-1.0468486058114772,-5.169198348231389,-7703592.914195315,1.0448948156088362e-05,1.0949955026545401e-08
73,0.0176281335801546,0.22422958193634457,0.23839062946728523,2388884.912732061,0.1689461852072394,3.1266932736018838,1.047991848590185,-159757.6160726617,1.3839217418287313e-05,2.0828328124451145e-08
74,-0.09577453351274423,0.010564826347132128,0.9780655539389104,3219091.5249227993,0.09754106664980747,-2.359545302555504,1.1768005515389848,3117213.413949084,1.594975471600423e-05,4.047452187757958e-08
75,0.04458012713449911,0.0254206751554026,0.7841399089097837,-3748195.648213595,0.048393344255115586,0.43271969566276614,-5.227014673501042,-4040263.0035795593,1.599878501589586e-05,3.9650147740397976e-08
76,-0.04363342224906672,0.003391709672586001,0.48198165069525795,-2448912.5844861064,0.09190934479269429,-2.844130298285109,0.42447222868303525,716671.7189228446,1.689297975675554e-05,3.155797120357033e-08
77,0.028792083804153473,-0.04510239012926718,0.5420782653440022,10136073.310023025,0.05629290835376325,-2.4761335334273515,11.320465551362163,10163757.057084678,1.2626496995182995e-05,3.708867339597672e-08
78,-0.011980174624181422,0.09851391346344084,0.2294605114245363,-11433238.972759526,0.11918167371874863,2.26037510128004,-11.047731200959293,-11252437.034784669,1.1869963094866605e-05,2.363844229787125e-08
79,0.35359605358959445,0.08028668719195059,0.9941806215367104,12600529.415738907,0.3481705686544816,-1.0603112933991081,11.50205819386761,12595202.076042527,1e-05,7.71644815154586e-08
80,-0.09949611848321405,0.057711571069020515,0.956714794004162,-6303648.971952571,0.12026915944543341,2.116983233897754,-5.339629508972678,-5893715.809596049,1.2903166300661786e-05,3.5741874322525704e-08
81,-0.034257982383122366,0.1839393761685536,1.2971457359246379,8467199.110170085,0.2091013474819726,-2.585461209800177,9.090409937845639,9019572.13021763,1.0535724341666711e-05,2.3292362681161328e-08
82,-0.025180653943184444,0.5551723462106783,0.4988848464974341,-3558518.0433120634,0.6076147977048775,2.5065647336634003,0.9200145363268044,706681.8365922212,1.3165514277688858e-05,1.6486948370420962e-08
83,0.2796493143908558,-0.49692802388084334,0.10744603596394628,8160541.123699635,0.5481515782158206,0.34472481051753145,7.12179918943868,7743950.513849768,1e-05,2.470357203043452e-09
84,0.00991609878380494,0.008977781210013192,1.5343732620315282,5033192.416987639,0.006989735956611646,0.6760641891496036,6.918886149558383,4697893.3645749735,1.3254698283711809e-05,2.603758626969446e-08
85,-0.31621076379386953,-0.06469775981053785,0.8246060354095847,4735315.5397532955,0.2697521982997785,-2.1634775230077565,1.4207934117431307,1629651.7881057553,1.28799557547828e-05,1.9861763826088268e-08
86,0.2380681860460721,-0.1040058296464427,0.4418879312667205,-5193332.350703427,0.2797032610951082,-0.7019327373238484,-5.622168686770511,-4701638.004612818,1.2544997644445808e-05,2.5552879198777277e-08
87,-0.013501691812101785,0.01267087370882294,0.11652012985529264,1922501.1136761531,0.022092230980406562,-0.9894452119361733,3.9837283451004875,1399047.31560512,2.0411860065061638e-05,5.331095966367954e-08
88,0.09040265214410616,-0.07531925139931439,1.2141009823871045,8040354.10516442,0.12060286513301476,2.1091315960997163,9.949765649697161,8176462.248646317,1.377854390548718e-05,3.0502961919221174e-08
89,0.019280699409273308,-0.008306704057803453,1.4240822417943828,-2073521.1749626976,0.024280581012903694,2.0931650226821183,2.2942814794067896,-1439867.768229533,2.570247191691734e-05,5.165802484437144e-08
90,0.13081490951498348,0.2951821907964712,0.6275705621109586,-9654848.076696396,0.3522645217568957,2.7791825730747157,-9.493775317764825,-9109140.533784013,1.2634117271828336e-05,2.364630886998528e-08
91,-0.2907766101710954,-0.04047292509708508,0.8729276524285442,12896133.077654712,0.2840065139944622,2.342334701154218,11.821926464764475,12891877.74640921,1.0231930547601086e-05,2.6658683632308655e-09
92,0.22409964380788738,-0.06770544606045917,0.7057947433126669,-637508.3126464952,0.25829021236702104,-1.49041061073341,0.1605806570323847,1876889.276179699,2.0776361669031247e-05,2.195499318006802e-08
93,-0.3023185964157102,-0.3199564838214754,0.07398274827851957,3255805.279422881,0.4947663226879676,-2.504368628783644,5.7731700456160695,6797883.490118984,1.3775746377823034e-05,2.6165445643444025e-08
94,0.053484162659549125,0.054231488703943634,1.4199571346520898,-8379108.469002387,0.08762898780311765,3.060700458769181,-8.149211554016013,-8183823.02342101,1.3735090462018022e-05,2.9602333376287375e-08
95,0.49417232446841464,-0.32584747533977865,0.5164762825684054,-8879521.813702308,0.5621268050066232,-2.9850928578123996,-7.3271311609566565,-9652061.299858501,1e-05,1.439067002458985e-08
96,0.0005394065336775729,-0.0010717925996204963,1.3588230729878874,11752731.785058584,0.004625903846167755,1.2812085443211676,11.076465483868725,11763988.377254352,1e-05,1.055622470476086e-07
97,0.01909510204953586,-0.018414319026932857,1.2308803766593885,4920663.866595332,0.02714575198720865,0.00016750156225310453,7.985962810312502,4894646.41695205,1.7987153755363844e-05,3.3279807314016586e-08
98,-0.0647010806128162,0.2441541377532188,0.26442946743616064,-4966344.739322856,0.353042011263951,0.8797790414718527,-0.35728360352927085,-878710.9679848269,1.703566338843399e-05,2.2392424005112697e-08
99,0.2523442570550828,-0.43655330849446117,0.9293748670893679,-9484117.927555082,0.5319565028022831,1.4209666640834566,-8.193566031726874,-8984162.690758858,1.135533280764445e-05,1.7833326416374334e-08
100,0.042816272306054656,-0.07571047338515323,0.5487013755543216,4869223.972524688,0.08792731174883364,-0.8883740788957324,6.833602438926733,4864303.62689819,1.341197075497814e-05,1.7281682844707554e-08
101,-0.054045038798151666,-0.049690113636258776,1.0382413517742206,-2292745.7357164137,0.10494524739508652,-0.7474212224482102,1.1474022143632152,-1607781.0985202682,2.3658255181781294e-05,4.308427494611995e-08
102,-0.04118716888723369,0.05793385953207446,0.924365723970266,1008410.8379235081,0.031474943437653766,-2.172367254007886,0.6186399457316477,-692344.8733248487,2.6891424819833764e-05,4.903977493376915e-08
103,-0.32110894459797257,-0.08726251851618562,0.8686070755911659,-4908662.664351379,0.371594177813861,2.987538212955876,0.35169152277537613,-1853729.740804368,1.1207465979975375e-05,6.491752580512763e-09
104,0.035528253132496246,-0.13668991451053186,1.3827098706007048,8845782.152098812,0.11336038797179052,-0.08641782633444693,8.674299224340897,8079500.263274021,1.031382516562213e-05,7.654272332247063e-09
105,0.03097421864010318,0.0884338851912458,0.629024296500775,9936140.712836374,0.08960323224497968,-1.6051529659041037,10.179450877794551,9817496.778504409,1.1606058730326385e-05,4.066158684952614e-08
106,0.01168547674775985,0.0034159587505399737,1.116498995180189,-5506398.971239865,0.008868815465469223,-2.5911055213439447,-6.55705912515148,-5623447.018815727,1.6647108316712677e-05,5.4045384268229495e-08
107,-0.11839056025416815,-0.15994978934202989,1.2400695795075112,5208873.659482073,0.16683515657694697,2.4348064861172825,5.868005932098408,3520821.2569831316,1.3475339879663016e-05,1.9586208222180363e-08
108,-0.0656347868148816,0.06242108135083896,0.4129288238694029,4451699.812761869,0.10470842517008638,0.2978247959915762,4.743999568984823,4800770.839261018,1.5250234915238422e-05,4.960322342030576e-08
109,-0.030107724595842676,0.28845974661547413,0.9596069326436698,5213341.992734496,0.3424109929615807,1.5746574073204203,6.862482160433959,7035006.960879243,1.2056905847331364e-05,2.7087460210679753e-08
110,-0.12091048315813685,0.20395008773419393,0.604613753070277,11157196.35222406,0.24461964752796042,0.6028874927373233,11.114191368253891,11155819.05752823,1.1551957727847342e-05,5.6015927307461356e-08
111,-0.04311234176841995,0.30379746891889153,0.3278646753877284,-9210579.531832954,0.34714543470829723,0.07378747484391561,-6.939315111377563,-8131828.422604852,1e-05,8.879830680483323e-09
112,-0.039064328743770825,0.27608304175261367,0.16431728200570267,5861464.48536716,0.2893812433859908,-0.02686306582460733,4.510392278798843,6269217.428538664,1e-05,5.7110414415635394e-08
113,-0.08510407659078931,-0.011524459339960009,0.5493659744356308,-9924792.02954437,0.07486271481833781,0.8046373505662922,-7.645781952600696,-10010194.694907278,1e-05,4.3277868999844305e-08
114,-0.02250654261519008,0.03255668265311774,1.359029695778209,-6167049.314743483,0.023629585243385088,2.605767601531918,-4.232372075203454,-6846219.497898879,1.0263593644639202e-05,2.928818273768903e-08
115,0.0819724697799811,-0.07223454201690048,0.17659167470205991,-5086907.816526502,0.09811222904678783,0.5382055562427795,-4.46250216082478,-5842412.24546842,1.1482622057703624e-05,4.3606531108930324e-08
116,0.11705557587129505,-0.12016831929826459,1.4876882223259091,-3667571.3933178578,0.2330703507952246,-0.5810906309431436,1.2494739647361457,3794502.414564944,1.5028042401548863e-05,7.207709563178015e-08
117,0.07427898137781964,0.10040529417119433,1.4039723150450831,-3092486.448423948,0.101331272293094,1.2955183662012213,2.26465067845036,-3268841.1465077447,1.4302378085150716e-05,5.093824328450956e-08
118,0.03302790423840217,0.0034317471847098097,0.09933470648988475,140489.5531224087,0.0646852553029589,-2.3476394264490517,1.1571707113532528,883368.8756407793,2.006631602406449e-05,4.8426696317178346e-08
119,-0.0009106445337843297,-0.022404022702582464,0.9412879158150446,7634963.017645586,0.02003651295888697,-1.5256794581884374,7.1670789490854165,7523493.01268577,1e-05,8.130176170922778e-08
120,-0.2189700060099231,0.11047302786356422,0.979115132427025,-6861183.755715721,0.26615694120676997,0.6264235076338078,-6.750799446451977,-5570089.255168608,1.4550826215002213e-05,2.6705982133547088e-08
121,-0.00432201877147451,0.004352748808436095,0.3629516535825886,-9066406.236699257,0.004899962382354467,0.8862355461001659,-12.425816454658065,-9080548.392632946,1.7053681062672165e-05,3.334328163798347e-08
122,0.0747323499226982,-0.0503473532411605,1.299370423450671,-7375566.381860223,0.11134072929223941,-2.760269750359839,-6.497974433554406,-6660502.343607157,1.3690294877933131e-05,2.1693358924096113e-08
123,-0.05263073939394384,-0.10971852431351803,0.18297571030881485,7894978.887695141,0.1317255683363171,2.3884198556090888,10.422113146987076,8324463.792933924,1.4818776484337417e-05,3.39683526752468e-08
124,-0.7155428380926204,-0.35909950925090595,1.4481039254050347,-8723728.690646399,0.7700981678410369,1.0566720929674391,-6.3401687693707425,-9236457.865282374,1e-05,3.703124060727398e-08
125,-0.25618950583863137,-0.2882203239963836,0.8699173401970032,-9875128.236013103,0.41951686525391535,0.2728013555404034,-8.281933036030864,-9131476.160446081,1.1625084614551212e-05,2.1382692296726462e-08
126,0.338047616040716,-0.2942468469875604,1.421264958448093,8031928.311863635,0.36548847353968456,0.8811508884203345,8.777575308176763,5950167.411460858,1.2835371145418869e-05,2.3029639859337423e-08
127,0.08295994451911885,-0.15338498940532658,1.0685712254673911,-5243943.157235408,0.23998031090076163,-1.0946930258698246,-4.307280022981157,-2124948.1308957776,1.9950405942407415e-05,3.460606817879958e-08
128,0.017590245417100716,0.024428293180937404,0.8840402451106857,-5647032.949913017,0.01500572202208245,1.833589211684331,-4.235241271180706,-6381816.931791465,1.0224191850706397e-05,2.115017459494302e-09
129,0.03602084622184342,0.044507560129754604,0.9652818263909787,-6072553.147562947,0.05698940872561054,-2.019546097546051,-7.6544183545204945,-6103283.139076688,1.5824328877416805e-05,4.610516828626651e-08
130,-0.011404920143075495,-0.009928127489456665,1.1328755923373626,-9759397.996248487,0.02036813356719199,-0.8676582451942424,-9.203999942724085,-9643368.532871824,1.2816901066175766e-05,4.1683839941433124e-08
131,-0.26208852284356954,0.12742140987038128,1.2881234469259957,9995762.338156357,0.29134730204928005,-0.24772657502892917,10.375295434153731,10009273.288096808,1.0598630597825452e-05,2.9878405543267085e-08
132,0.36114442629339366,0.10986439912568455,0.48263720864922255,1125720.8560210355,0.38427476656800585,-0.43987171923567814,-0.4337625283222714,3129771.266401931,1.5060107559374645e-05,2.972958793900852e-08
133,-0.07632176240987293,-0.052038763530504,0.07191434339403183,12545828.204745512,0.11867483318708505,-0.918721348847423,13.783769789646128,12598701.285464214,1.313404463870708e-05,3.2646298319865405e-08
134,0.4274318735272265,0.060903090280332334,1.37243788781221,12617814.927375529,0.41104670983689506,-1.0883108288675978,11.887897917276343,12578591.295081135,1e-05,5.429222562017689e-09
135,0.16117080797408112,0.25656051323230983,0.5967041860372296,268180.8368080668,0.38815995382217366,0.5729644371271672,-0.15072856769618984,1040047.2025650566,1.3760058915642322e-05,2.8923530120325547e-08
136,0.1366069714930182,-0.016334134045143976,0.07978940244961612,-11917886.934272189,0.1383443241705679,-1.1196108666699023,-12.611666510325678,-11882362.954863932,1.2799631359481083e-05,3.076517977451738e-08
137,-0.025974757451586977,-0.14607707135791456,1.2552213833841497,3608755.925901709,0.08126623946768345,-0.9319762744818513,1.6526138708420643,-2002677.9950803139,1.795197694617546e-05,3.5481252047672946e-08
138,0.029913200550567027,0.12179616370934972,0.6109567541927597,6612854.422218274,0.0992381317447476,2.1930009508704984,7.6453772443774435,5582129.562684728,1.3527798478821866e-05,2.358989782125875e-08
139,-0.18579017005109097,0.4209565258238168,1.354178173499673,6546290.574340571,0.46529270486494795,2.5570742805485063,7.664203507462779,6600453.921322129,1e-05,5.564163817583938e-08
140,-0.5432452914298932,-0.21060251154632265,0.6956686892265866,440962.766082352,0.601813737619053,-1.4995921283980262,1.1060462941435691,1958151.2822724243,2.059877575100731e-05,3.062947535540378e-08
141,-0.0244099670381405,0.11951604154326556,1.3695372236891643,12196217.408464242,0.15733589316536628,1.3198848357789712,12.959015257665719,12309344.01540564,1.1419388921339221e-05,1.405335565682396e-08
142,0.0679254956336163,-0.027699932364220133,0.4086773186866232,-2108452.6580062266,0.12698654084821995,-0.30577355481221136,0.4781141962454265,838300.3548087431,1.4456380592425834e-05,2.5131631218525717e-08
143,-0.03410865960801793,-0.2752888919242976,1.4357398539376458,6516878.1900256835,0.30538711936568147,-1.5869915052738648,7.544338163593116,7219699.456434935,1.1953278631836552e-05,1.6299633719207843e-08
